Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
09/21/2012,1988,Feb,0,98.67440068710404,0.3848957195298614,,2251,8,67.47421497620219,0.0172982093310697,4.992097114958497,801.2929776941403,Mediumfamilycar,Illinois
12/17/1986,1999,Jun,1,133.16034589023647,0.400397313042609,30386.68443639185,1238,5,55.266521237933226,0.0352333190438867,3.9015108896958326,624.6269099396876,Mediumfamilycar,New York
05/01/1989,1990,Jun,1,112.07400086098488,0.869252134706592,21047.856428252664,3615,4,59.71227445087906,0.0107020267755837,7.833489789272249,686.2953823037758,Smallfamiliycar,Illinois
09/25/2003,1996,Apr,0,132.85625501782636,0.2348694285267649,31198.47265032121,3793,7,72.255886872422,0.0210244342042671,5.341713187815676,895.0401997565925,Smallfamiliycar,Georgia
06/03/2017,1994,Dec,0,113.2359563468497,0.9513350751664682,24933.26767615009,3131,5,36.021441970562655,-0.0212754050776711,4.954553077765262,733.178271342208,Mediumfamilycar,Georgia
03/19/2007,2010,Mar,0,115.41219015029036,0.5567269191970667,15008.566617311311,4786,8,50.48549471126267,0.0481441327073658,4.689382666892574,702.1409243840212,Smallfamiliycar,Georgia
04/04/2022,2003,Apr,1,129.61118031617536,0.933772490725328,28650.78582015721,3040,7,51.93623620911291,-0.0002504032546164,3.33532373193042,752.2288501178598,Executivecar,New York
01/10/2003,1998,May,0,105.6589488901334,0.4031135098532318,29047.7287975039,4112,5,68.16928978980962,0.0966478488677226,6.036809024576904,522.0617666370023,Smallfamiliycar,California
09/02/2002,1983,Feb,1,97.1915901773968,0.7443630137254573,22717.099727557088,1437,8,76.33471954124249,0.0258945754276538,6.358081109627187,878.2019312182048,Executivecar,Illinois
10/03/2020,1989,Jun,1,115.4898627493302,0.5345876097754207,23143.70210802992,1528,1,89.71473661689237,0.0714670793779407,4.6021889728951,624.7643413169184,Executivecar,Illinois
06/08/2018,2002,Oct,0,121.80760355682828,0.6641232672209257,24202.27360057698,1104,8,32.035773015658485,0.0514510930061526,6.048373893260079,694.925323936035,Supperminicar,California
07/24/1994,1998,Jun,0,92.80053035931688,0.5539352438252371,15374.240936868642,3584,3,44.583559630737454,0.0760419297188485,1.8290764309857988,659.8828120341531,Supperminicar,California
11/11/2002,2009,Oct,0,89.17646376489957,0.9704040556342252,13176.359134524282,1381,1,54.86803056306266,-0.0023906688221257,4.602492709241412,488.2812998630193,Executivecar,Illinois
01/15/2010,1990,Aug,0,102.0828404864632,0.7228948580325255,,4164,9,68.34194423491408,-0.0392041464612541,4.069448434803856,402.2876741229028,Smallfamiliycar,California
07/29/1980,2019,Aug,1,112.47248300397492,0.3261870717636839,20879.66166294712,2238,6,71.46614879395231,-0.0249093253534513,5.286664636864867,665.7504173294612,Sports,Illinois
11/29/2019,1990,Jun,0,111.97136572992342,0.918709229714576,34276.32054788182,4976,8,42.31798681256642,-0.0285960639037411,3.3312103138956,840.3481110612255,Smallfamiliycar,California
11/08/1982,2014,Dec,0,78.63748599718602,0.3646267643395939,31852.00900569457,4767,4,65.64560385845355,-0.0209039255220673,2.4581361024345,780.5483278087403,Supperminicar,California
10/08/2022,1998,Mar,1,128.67409100594983,0.4344445893707707,32835.97657134869,3264,2,21.6018685922286,-0.0387373808492013,4.56581615494644,879.9418302770387,Mediumfamilycar,Illinois
10/10/2003,1991,May,1,90.38252605904724,0.191911328218192,21748.505237664227,3536,6,64.37882627345417,0.0142044193347501,4.880273913686892,991.9271606905642,Smallfamiliycar,California
09/21/1990,1991,May,0,96.02402504667133,0.9099698678165716,16957.994065347095,1150,2,59.60793871941345,0.057351421964174,6.804902903322741,681.4116615065842,Mediumfamilycar,New York
07/24/2024,2024,Feb,1,86.4601846001827,0.3575008209050767,19565.588467028225,2397,1,58.50537364314072,-0.0446344896713632,5.799749764474703,621.3306694882825,Supperminicar,New York
12/05/2022,2022,Sep,1,140.4749325390563,0.3330258561382441,22767.72636423544,2793,7,54.122450055641,-0.0136402678291932,6.061817609876991,640.4186891318564,Supperminicar,California
08/19/1981,1989,Mar,0,103.6310600543195,0.9282363381954584,13133.8513357468,3860,7,58.654776888007056,0.0711481916186188,2.115170741950973,686.1539938620025,Sports,California
07/31/2006,1990,Mar,0,,0.8249741761645301,22622.87155437916,1630,6,64.82419288289404,-0.0573705172728152,6.631488892901688,759.6327414916174,Mediumfamilycar,Illinois
04/29/1998,1995,Mar,1,112.95885324943669,0.2269710293674369,23991.60986244445,4520,2,84.91040211590527,0.0199665830177184,6.464076827686082,538.7242190241261,Sports,Georgia
10/28/1990,1987,Jul,1,111.53703668965048,0.7923920535133127,18527.895142066525,1421,5,40.72126608036263,0.0494605555310075,5.728684657227357,565.0924047147034,Executivecar,Georgia
04/24/1993,1982,Feb,1,97.18409464630174,0.9217297882484116,19797.57450877084,1645,1,55.906840134189984,0.1243094140446102,1.0121593628335397,666.7822203854042,Supperminicar,Illinois
09/29/1992,2000,Sep,0,112.60910069175074,0.1706600963896695,23897.007394095992,2967,2,68.11287666080914,-0.0980320968750623,5.1548663322638655,831.7775219952914,Sports,Georgia
01/08/1999,2016,Oct,0,87.62062058753703,0.8426934954141158,26781.432741551507,1206,5,59.0953575318839,-0.0458851138682396,4.1087765931980185,684.5062154731277,Supperminicar,California
08/04/1994,1988,Jul,0,92.6062258757612,0.5926780466857504,20545.886659998778,3822,5,61.862242447986254,0.0346329567478901,4.44914690837992,842.7593321863772,Smallfamiliycar,Illinois
01/27/2004,2008,Mar,1,69.84675018150905,0.7022777044409206,26461.263047881348,1833,7,51.20070756028437,0.001314783857329,3.846511613697469,735.4645877609908,Executivecar,Georgia
06/30/1981,1996,Sep,1,80.14073373670655,0.5435689050144432,25684.23003993928,4773,5,72.3805543255824,-0.1170207127336189,5.531841318974555,678.179607954975,Mediumfamilycar,New York
02/08/1984,2003,Sep,1,127.11446208506028,0.7280227764147508,25234.429295091955,4741,6,27.414647329502145,-0.0022566083036228,3.205112262194832,739.1662789090941,Sports,New York
06/09/1980,1991,Nov,1,124.62142941583473,0.1306880755000779,21739.92938071712,2500,2,45.10972318395869,-0.0253398864134399,5.155776957370255,692.1148693642552,Smallfamiliycar,New York
06/29/2011,1993,Aug,1,100.98682972973444,0.7864360509009554,18333.102019823087,3635,5,89.3319666692324,-0.0624502462262492,6.944662578279553,671.1119161264052,Executivecar,Georgia
09/03/1998,2015,Dec,1,124.94397170784757,0.1300093280730625,33482.2598995037,3611,8,41.56713772756993,0.0009765495322299,4.199582046653134,875.4610466156122,Supperminicar,Illinois
04/21/2017,1982,May,1,97.59888270087542,0.5097698629726091,28151.52958228713,1225,1,46.91940069644751,-0.0462715985517528,4.386654925581308,854.7744973690919,Supperminicar,California
06/15/1983,2022,Dec,1,96.34884546148136,0.2358684938172654,30028.65826530369,4677,7,48.184960324493446,-0.0232756999234216,3.109742919962996,680.6333377287273,Sports,New York
06/27/1994,2000,Apr,1,100.84765972698337,0.8412168496161765,24581.851575805387,1803,8,51.883069188045965,0.0849503887691864,6.211522852376149,664.1144501203036,Smallfamiliycar,Georgia
12/06/1980,2002,Feb,0,98.12617607014651,0.3822948182581017,24179.87278869931,2826,5,59.71052461211892,0.1132259219387532,3.5916925613744626,877.985226344386,Executivecar,Illinois
07/28/2002,1989,Nov,0,96.7720551465973,0.5086841901438992,27453.298403626937,2857,4,76.1848685585127,-0.0251132673607256,3.9937624516079886,671.5699734405632,Smallfamiliycar,California
01/25/2018,2003,Mar,1,117.15097160724328,0.4858756671684804,15826.558247738772,3737,1,67.16134754534251,0.0257831549458316,6.121335970916366,804.2334049789615,Smallfamiliycar,Georgia
07/27/1985,2008,Aug,1,102.25203480934304,0.7952517691162359,19426.78265323428,4458,9,56.45845577760549,0.0511574934562589,5.647622959974285,820.1725528490759,Executivecar,California
02/11/1986,2014,Feb,1,110.68722646650708,0.5330299238163779,21011.125609858136,3153,2,86.23686972131011,-0.0223026559872752,2.505595292585549,861.5823747147847,Smallfamiliycar,Georgia
04/17/2006,1990,Jan,0,115.47070787915996,0.8100625015093115,22727.167887291187,4147,5,53.74156786630339,-0.0284987857081151,5.810352137183479,,Executivecar,California
07/30/1999,2014,Mar,0,105.822786934821,0.1661574491224077,20601.521602649227,1515,7,60.863706736598736,0.0518095719417635,4.606823423916221,687.6195147690972,Smallfamiliycar,Illinois
01/24/1985,1999,Jul,1,,0.2724345711126956,26664.03562625373,2846,8,61.78896979305652,0.0085573140298074,4.840213277566887,888.9185585087306,Mediumfamilycar,New York
01/26/1998,1987,Aug,0,79.70701166553943,0.5963808246817246,25407.23617231418,3995,4,72.705063321385,0.0092233074389129,7.185398510145097,821.7169924814841,Supperminicar,California
04/15/2012,1981,Jul,0,102.23170952210958,0.9523794922774256,31964.323448756884,1186,1,42.73348459158788,-0.038493779413881,6.282226947419197,629.6518231948688,Executivecar,New York
10/17/2002,2005,Aug,1,97.43115542762598,0.1672820620496022,37368.79578556281,3579,7,44.64290898053238,-0.0311432737111476,6.82555266642914,785.4478676329552,Mediumfamilycar,Georgia
03/22/1990,2011,Mar,1,101.31087143380182,0.1387757945411779,18685.748799257835,3322,9,74.1404996155338,0.0231383973617437,3.556761523944873,851.069772895699,Sports,Illinois
01/13/2013,1989,Jan,0,99.7591894112712,0.2408956074350701,25736.526069842228,4719,1,86.77189923783422,-0.0018008857816338,7.210976677522165,577.7785631164718,Executivecar,New York
03/29/2023,2009,Oct,1,138.75360490249852,0.6770378159741408,25727.629391034872,3586,1,54.53861683845899,0.0245916252407039,3.814541026717812,752.2866587150052,Mediumfamilycar,Illinois
04/17/1988,2000,Dec,0,80.04660616537993,0.4590936250032225,24929.00965117669,2998,7,41.074660522644,0.0670346947499333,3.9204776332367617,876.3137473128045,Supperminicar,New York
08/31/2005,1989,Jun,0,70.15080595268313,0.8429971414759176,19575.877145172493,1647,9,42.14862004129769,0.0274177539472482,4.855923494673663,605.2887071513875,Mediumfamilycar,Georgia
09/02/1987,1980,Aug,1,104.98565250279414,0.1647398363332292,20414.01277178725,3065,5,75.54313847224748,-0.0125015864820931,5.815751449877496,811.7761366418033,Sports,California
10/14/1986,2014,Oct,1,94.35366168117709,0.276772678133231,26202.0280595806,1284,4,34.70156484345483,0.0652776610209867,6.882464732195915,,Mediumfamilycar,Georgia
07/23/2021,2012,Oct,1,104.74101804594926,0.3700237649184061,20273.24963346382,4373,6,60.95741706869092,0.0183261066087152,4.926259535385812,489.7626752918432,Sports,California
06/20/2020,2001,Mar,1,108.75824533426,0.6640570780199068,25796.35986083504,4570,9,57.35660789883875,0.0855407411350842,7.622838470370029,737.9198425945694,Smallfamiliycar,New York
10/20/2024,2021,Aug,0,119.26157042768348,0.7166554212713925,23770.251077271976,3979,2,49.86871714536326,-0.0155767386520796,8.099599349199499,633.290883939166,Executivecar,New York
06/01/2021,1998,Jan,0,77.39161269424092,0.2117829645673964,25708.28951560641,4970,5,47.124612287684855,0.0142251498109418,3.2351946636775453,966.7873981753468,Sports,Georgia
02/23/2021,2010,Aug,1,91.64923153214257,0.9494242380925656,20233.49764782783,2013,4,70.44238804150503,0.0029499311126995,7.026769257434716,506.40347823448434,Mediumfamilycar,California
11/10/2008,1998,Nov,0,106.43141888321146,0.4069397216711883,,3952,3,71.66109339403604,0.0252422344466994,5.189925734488037,679.9376683574299,Sports,Georgia
06/23/2003,2016,Oct,0,111.5569539353084,0.7418518867002548,20595.237082617048,1649,5,77.50986587202927,0.0315596231208094,6.529361464063305,644.9846341839603,Sports,Illinois
10/27/1997,2022,Jun,1,132.9017432543258,0.571786947052929,25803.47804328459,2767,7,67.26511138759824,0.0196067943938631,3.39683115134087,655.2999342477658,Sports,Georgia
06/25/2002,1989,Jun,0,114.335559566708,0.3004823021923959,31696.980612195784,3899,3,60.113577081874574,0.0602990699165614,6.852527598638747,1019.7178113805816,Sports,California
01/31/2017,2016,Feb,0,99.14817106170584,0.8616054908038699,26304.919250080355,3304,3,62.4489137718368,0.0404215845969554,4.187186458584711,591.7375636896448,Executivecar,Georgia
12/18/2001,2008,Jun,0,86.64346370586007,0.8364142253727369,,2242,6,74.86238276934058,0.1422151485264169,6.662731779173709,587.1468766803162,Sports,Georgia
09/24/1995,2001,Feb,0,91.53565220921472,0.4564646685250211,29086.03258748774,3691,5,34.386983548606025,0.1502280455620542,4.933533809889632,859.7127332239245,Sports,California
06/03/2009,2024,Mar,1,91.1094576556434,0.6297468271244698,17982.208277633687,2967,3,66.65943189318878,-0.0151834515958496,4.808363987848314,398.2974701626002,Sports,California
06/26/2008,1987,Mar,1,109.8285044277064,0.3320431263423458,,3404,1,51.32610970866516,-0.0063904077647691,4.998653771850992,715.2147004584084,Smallfamiliycar,Georgia
10/27/2013,2010,Oct,1,103.85496168378744,0.7208664658716714,19722.050036938148,1255,2,65.64223057384267,-0.0442866832954969,6.122128994257474,451.62326693085765,Executivecar,California
01/31/1986,1982,May,0,80.14525643736732,0.3781241313583883,29398.304986844683,3655,3,44.54157269132372,0.1006661203446823,4.998373446971367,408.6240581416399,Mediumfamilycar,Georgia
11/28/2000,1988,Nov,0,93.4614779636435,0.8596708609440115,28734.54993628161,2297,4,72.75100893158702,-0.0020224583049946,5.90405704042573,666.138107196583,Smallfamiliycar,New York
01/17/1987,2023,Jul,0,113.16321330177132,0.2956465938495469,20489.1681924762,3381,5,68.81357760657943,0.0326214083905434,5.010709887322222,400.31893915141126,Executivecar,California
04/29/2021,2015,Mar,0,105.27493532461088,0.1133230805366177,30044.430683833813,2836,9,49.41907666103829,-0.0403978368716665,3.180369690898131,530.5859707687582,Sports,California
02/22/2012,1987,Feb,1,108.52966924019157,0.3416572377711266,27489.063832066546,4439,4,52.993973072971386,0.026073191813462,5.48498421425044,586.8266407389692,Supperminicar,Georgia
03/06/2013,1999,Nov,0,105.74382565085897,0.271947237813538,34449.89322201129,3044,9,51.61509266606947,-0.0683451062067286,5.625755801524223,858.5272476716832,Mediumfamilycar,Illinois
10/28/2002,1981,Apr,1,124.39646101913289,0.5574577957524318,25966.893756706464,3062,5,60.85843572633768,0.0796950278280071,2.8755100205192328,738.2609413649566,Smallfamiliycar,Georgia
04/30/1997,2005,Nov,1,103.54064595736556,0.2833329624909186,24457.28334238701,1178,3,90.44655643690332,0.1116707889671333,4.5126104290160685,667.5289615109132,Supperminicar,Illinois
05/29/1992,2019,Jun,0,94.20965803193953,0.7868708836475452,22426.18736040897,4516,7,32.73450064867821,0.0549175951724154,6.065428409540591,856.9806227866053,Sports,Georgia
07/30/2000,1994,May,1,86.2636743829966,0.3172335742036035,16283.223643244131,4843,8,64.88530566038143,-0.0274484105167628,5.200422193448032,228.3407157474104,Smallfamiliycar,Georgia
10/13/2003,2008,Dec,1,103.74414187314568,0.7362713619213901,23408.8621762442,2426,9,66.46170049150183,0.047710196836322,5.62232873244932,436.8239072837392,Executivecar,California
12/05/2004,2002,Feb,0,63.38943977837374,0.6206238307123516,23620.50802870561,1087,9,52.035666047039406,0.0298644893747194,4.386296077064122,467.9142791552497,Supperminicar,California
09/17/1982,1985,Jun,1,97.23566497250933,0.987624870824696,26310.29091278717,3141,6,34.89642378256708,0.089485860114836,4.004678957684392,859.0103200593506,Executivecar,California
04/22/2016,2000,Oct,1,96.91240210117984,0.9999108793083084,17884.484445587674,1844,9,56.98466099896979,0.0623088024844757,5.492177046980919,818.2141710942369,Smallfamiliycar,California
09/23/2018,1983,Aug,0,79.53293719574079,0.8825734749855969,23804.938944065605,4466,3,41.7365011111593,-0.033702533099249,0.4492897278122587,719.222914418719,Mediumfamilycar,New York
01/15/2015,2018,Jan,1,86.07601242016005,0.783985032368876,27881.25696011058,1027,2,68.34666719575496,0.0781174133876446,5.740341209449804,920.4742342166684,Executivecar,Georgia
09/18/2010,2021,Oct,0,112.14486295222362,0.4478107726005164,28377.548377462583,3033,5,39.27038289347729,0.0159642106342787,6.550758354504018,848.7381732226711,Supperminicar,Illinois
01/19/2021,1992,Oct,1,103.46067623612444,0.7779490544181732,15700.924119313364,3744,7,59.24894248434343,0.0858019159314322,6.073182735709938,808.2287048640917,Executivecar,California
08/16/1987,2017,Jul,1,,0.9610079833715416,28532.03304326612,3122,7,48.43775989200256,-0.0582611840109937,5.012771514658241,550.5978868107682,Executivecar,California
11/30/1995,2013,Mar,1,104.59521300898034,0.1210398178558997,23767.13043439254,1053,6,76.75454661704441,0.0463249118973893,6.668121615547026,789.405828737408,Smallfamiliycar,Georgia
03/23/2001,1994,Jun,1,101.38941381923384,0.584123230177965,24074.94561250723,1320,3,83.54717968219387,0.0052685167597595,6.639600050882924,839.6953975635663,Mediumfamilycar,California
04/10/2011,1997,May,1,118.64293844287472,0.2961984739495911,13177.423150720811,4630,6,54.61386388169586,0.0247766648453435,2.760796310735836,,Sports,Georgia
06/30/2023,1992,Apr,1,101.85143772555472,0.6020886842819654,32467.8558127894,3807,1,44.23371082834514,-0.0139313072259557,4.41692161727253,739.837951877404,Sports,California
09/28/2007,1981,Sep,0,78.12680329271875,0.519802380783002,25883.99442505648,4305,3,85.08796705752742,0.045050033413254,5.148960711616718,589.9769710066374,Mediumfamilycar,Illinois
03/31/2009,1985,May,0,124.45194947311616,0.618191723397056,17342.697867386465,3677,2,57.95460982730002,-0.0268091215483021,5.262816589245452,665.436961338245,Mediumfamilycar,California
09/28/2019,2014,Sep,1,105.55510400993268,0.5958659992768518,26876.00787458233,2795,4,64.71230494009144,-0.0582556602401061,5.808953665643925,849.4333745173265,Mediumfamilycar,Georgia
